epoch,accuracy,loss,val_accuracy,val_loss
0,0.758739173412323,0.637742280960083,0.595704972743988,1.119394063949585
1,0.7236806154251099,0.7294010519981384,0.6397289633750916,0.9304487109184265
2,0.7264967560768127,0.7221957445144653,0.6358819603919983,0.9412819147109985
3,0.72979736328125,0.7155206203460693,0.6209271550178528,0.9830545783042908
4,0.7308462262153625,0.7109431028366089,0.6361189484596252,0.9478164315223694
