epoch,accuracy,loss,val_accuracy,val_loss
0,0.7409519553184509,0.6876628398895264,0.5969749689102173,1.1269268989562988
1,0.7058722972869873,0.7746666073799133,0.6436241269111633,0.9207690954208374
2,0.7135276794433594,0.7561407089233398,0.6214454770088196,0.9658797383308411
3,0.7173260450363159,0.7458580136299133,0.6418394446372986,0.9230811595916748
4,0.7204166650772095,0.7379741072654724,0.6494001746177673,0.9080791473388672
